mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_xgbclassifier__learning_rate,param_xgbclassifier__max_depth,param_xgbclassifier__n_estimators,param_xgbclassifier__reg_lambda,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.11664382616678874,0.0014333268955565761,0.016447941462198894,0.0005062037757356004,0.01,3,50,0.1,"{'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 3, 'xgbclassifier__n_estimators': 50, 'xgbclassifier__reg_lambda': 0.1}",0.6415758002110447,0.673927842069435,0.6679245283018868,0.6611427235274555,0.014051294367439003,14
0.11879404385884602,0.012153830095082016,0.01697858174641927,0.0008773919104195068,0.01,3,50,0.5,"{'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 3, 'xgbclassifier__n_estimators': 50, 'xgbclassifier__reg_lambda': 0.5}",0.6443587946741416,0.673927842069435,0.6686076382942284,0.6622980916792683,0.01286960048152345,12
0.1970987319946289,0.008679161598213985,0.0226593017578125,0.00024612096694417003,0.01,3,100,0.1,"{'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 3, 'xgbclassifier__n_estimators': 100, 'xgbclassifier__reg_lambda': 0.1}",0.6459171183773387,0.6724578436382218,0.6646977067407922,0.6610242229187843,0.011142213630643173,16
0.19322927792867026,0.005152060427726509,0.02245775858561198,0.00042224625161062717,0.01,3,100,0.5,"{'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 3, 'xgbclassifier__n_estimators': 100, 'xgbclassifier__reg_lambda': 0.5}",0.646379853095488,0.6733480550365212,0.6635335073977372,0.6610871385099154,0.011144790099251569,15
0.22272888819376627,0.013018366296300902,0.020464738210042317,0.0008238490513934585,0.01,5,50,0.1,"{'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 5, 'xgbclassifier__n_estimators': 50, 'xgbclassifier__reg_lambda': 0.1}",0.6444796619123085,0.6764806573091408,0.6642411642411642,0.6617338278208712,0.013184106050858232,13
0.21398750940958658,0.003841266301702455,0.021112680435180664,0.0009043525854281336,0.01,5,50,0.5,"{'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 5, 'xgbclassifier__n_estimators': 50, 'xgbclassifier__reg_lambda': 0.5}",0.6452180028129395,0.6770494608933767,0.6666666666666666,0.6629780434576609,0.013254304628187002,11
0.39853501319885254,0.017869642622487622,0.033198038736979164,0.0009386856746449102,0.01,5,100,0.1,"{'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 5, 'xgbclassifier__n_estimators': 100, 'xgbclassifier__reg_lambda': 0.1}",0.649746192893401,0.6803529012555141,0.6672437673130194,0.6657809538206448,0.012537876393179343,10
0.3847399552663167,0.007543133673189391,0.034179369608561196,0.0016950238200527227,0.01,5,100,0.5,"{'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 5, 'xgbclassifier__n_estimators': 100, 'xgbclassifier__reg_lambda': 0.5}",0.6517716879036481,0.6798982188295165,0.6703429260727211,0.6673376109352952,0.011677596065040896,9
0.11257894833882649,0.007492523194784997,0.01721350351969401,0.0003733859421516083,0.1,3,50,0.1,"{'xgbclassifier__learning_rate': 0.1, 'xgbclassifier__max_depth': 3, 'xgbclassifier__n_estimators': 50, 'xgbclassifier__reg_lambda': 0.1}",0.666211371009049,0.6926682289923,0.6802604523646333,0.6797133507886608,0.010807892908650935,7
0.13515226046244302,0.03362789504820031,0.01904614766438802,0.0016385539794291078,0.1,3,50,0.5,"{'xgbclassifier__learning_rate': 0.1, 'xgbclassifier__max_depth': 3, 'xgbclassifier__n_estimators': 50, 'xgbclassifier__reg_lambda': 0.5}",0.6651808674781416,0.6907268170426065,0.6782101834390537,0.678039289319934,0.010429790294712164,8
0.19263172149658203,0.018986086733279863,0.022137165069580078,0.000589235395955301,0.1,3,100,0.1,"{'xgbclassifier__learning_rate': 0.1, 'xgbclassifier__max_depth': 3, 'xgbclassifier__n_estimators': 100, 'xgbclassifier__reg_lambda': 0.1}",0.6704005431093008,0.6943245934284766,0.6871394638615541,0.6839548667997772,0.010023182786354964,3
0.17189804712931314,0.006060925561554667,0.022628148396809895,0.0006294182554674727,0.1,3,100,0.5,"{'xgbclassifier__learning_rate': 0.1, 'xgbclassifier__max_depth': 3, 'xgbclassifier__n_estimators': 100, 'xgbclassifier__reg_lambda': 0.5}",0.668815744825246,0.6939318370739818,0.682312925170068,0.6816868356897653,0.01026315459917209,6
0.18562237421671549,0.005838285302087067,0.02199856440226237,0.0013984824240372501,0.1,5,50,0.1,"{'xgbclassifier__learning_rate': 0.1, 'xgbclassifier__max_depth': 5, 'xgbclassifier__n_estimators': 50, 'xgbclassifier__reg_lambda': 0.1}",0.6716367333107421,0.6905235255135852,0.6856564975560425,0.6826055854601233,0.008006613033033511,4
0.19118452072143555,0.013036397380901494,0.02099013328552246,0.00039776656134780995,0.1,5,50,0.5,"{'xgbclassifier__learning_rate': 0.1, 'xgbclassifier__max_depth': 5, 'xgbclassifier__n_estimators': 50, 'xgbclassifier__reg_lambda': 0.5}",0.6680279053939084,0.6931348221670802,0.6845750971447879,0.6819126082352588,0.010421322784201234,5
0.4019656976064046,0.05582370544441041,0.05280145009358724,0.0017978763419595597,0.1,5,100,0.1,"{'xgbclassifier__learning_rate': 0.1, 'xgbclassifier__max_depth': 5, 'xgbclassifier__n_estimators': 100, 'xgbclassifier__reg_lambda': 0.1}",0.6787027749916416,0.6876234364713627,0.6904127829560586,0.6855796648063542,0.0049942516019717414,2
