mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_xgbclassifier__learning_rate,param_xgbclassifier__max_depth,param_xgbclassifier__n_estimators,param_xgbclassifier__reg_lambda,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.14093693097432455,0.019676922531618506,0.019686460494995117,0.0012251673746564234,0.01,3,50,0.1,"{'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 3, 'xgbclassifier__n_estimators': 50, 'xgbclassifier__reg_lambda': 0.1}",0.6415758002110447,0.673927842069435,0.6679245283018868,0.6611427235274555,0.014051294367439003,14
0.11441413561503093,0.0013829952491160465,0.018793265024820965,0.001551543439567115,0.01,3,50,0.5,"{'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 3, 'xgbclassifier__n_estimators': 50, 'xgbclassifier__reg_lambda': 0.5}",0.6443587946741416,0.673927842069435,0.6686076382942284,0.6622980916792683,0.01286960048152345,12
0.1990062395731608,0.002690102542864096,0.024096965789794922,0.001212372095224694,0.01,3,100,0.1,"{'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 3, 'xgbclassifier__n_estimators': 100, 'xgbclassifier__reg_lambda': 0.1}",0.6459171183773387,0.6724578436382218,0.6646977067407922,0.6610242229187843,0.011142213630643173,16
0.20664532979329428,0.011151063949404561,0.023639599482218426,0.00017733516999603798,0.01,3,100,0.5,"{'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 3, 'xgbclassifier__n_estimators': 100, 'xgbclassifier__reg_lambda': 0.5}",0.646379853095488,0.6733480550365212,0.6635335073977372,0.6610871385099154,0.011144790099251569,15
0.20981343587239584,0.0016718852166313434,0.021158536275227863,0.00022062899708942364,0.01,5,50,0.1,"{'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 5, 'xgbclassifier__n_estimators': 50, 'xgbclassifier__reg_lambda': 0.1}",0.6444796619123085,0.6764806573091408,0.6642411642411642,0.6617338278208712,0.013184106050858232,13
0.21080541610717773,0.004292843014277681,0.021653095881144207,0.00034410513003338205,0.01,5,50,0.5,"{'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 5, 'xgbclassifier__n_estimators': 50, 'xgbclassifier__reg_lambda': 0.5}",0.6452180028129395,0.6770494608933767,0.6666666666666666,0.6629780434576609,0.013254304628187002,11
0.3852808475494385,0.014029349544512279,0.03172651926676432,0.0004633509677045964,0.01,5,100,0.1,"{'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 5, 'xgbclassifier__n_estimators': 100, 'xgbclassifier__reg_lambda': 0.1}",0.649746192893401,0.6803529012555141,0.6672437673130194,0.6657809538206448,0.012537876393179343,10
0.37623945871988934,0.006974932871654155,0.03307080268859863,0.0006748683167515652,0.01,5,100,0.5,"{'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 5, 'xgbclassifier__n_estimators': 100, 'xgbclassifier__reg_lambda': 0.5}",0.6517716879036481,0.6798982188295165,0.6703429260727211,0.6673376109352952,0.011677596065040896,9
0.11903023719787598,0.016235244412200426,0.016223827997843426,0.0004983669337337765,0.1,3,50,0.1,"{'xgbclassifier__learning_rate': 0.1, 'xgbclassifier__max_depth': 3, 'xgbclassifier__n_estimators': 50, 'xgbclassifier__reg_lambda': 0.1}",0.666211371009049,0.6926682289923,0.6802604523646333,0.6797133507886608,0.010807892908650935,7
0.10547653834025066,0.003836222340081425,0.017781496047973633,0.0013188757807618288,0.1,3,50,0.5,"{'xgbclassifier__learning_rate': 0.1, 'xgbclassifier__max_depth': 3, 'xgbclassifier__n_estimators': 50, 'xgbclassifier__reg_lambda': 0.5}",0.6651808674781416,0.6907268170426065,0.6782101834390537,0.678039289319934,0.010429790294712164,8
0.17351277669270834,0.002863644381334723,0.02536638577779134,0.0037436114614425573,0.1,3,100,0.1,"{'xgbclassifier__learning_rate': 0.1, 'xgbclassifier__max_depth': 3, 'xgbclassifier__n_estimators': 100, 'xgbclassifier__reg_lambda': 0.1}",0.6704005431093008,0.6943245934284766,0.6871394638615541,0.6839548667997772,0.010023182786354964,3
0.1725940704345703,0.0027067840313997698,0.02261956532796224,0.0005477978842526692,0.1,3,100,0.5,"{'xgbclassifier__learning_rate': 0.1, 'xgbclassifier__max_depth': 3, 'xgbclassifier__n_estimators': 100, 'xgbclassifier__reg_lambda': 0.5}",0.668815744825246,0.6939318370739818,0.682312925170068,0.6816868356897653,0.01026315459917209,6
0.23862957954406738,0.023043270651853933,0.0227963924407959,0.0023424255450678637,0.1,5,50,0.1,"{'xgbclassifier__learning_rate': 0.1, 'xgbclassifier__max_depth': 5, 'xgbclassifier__n_estimators': 50, 'xgbclassifier__reg_lambda': 0.1}",0.6716367333107421,0.6905235255135852,0.6856564975560425,0.6826055854601233,0.008006613033033511,4
0.308429479598999,0.04019732567100776,0.03995203971862793,0.0065811293283156115,0.1,5,50,0.5,"{'xgbclassifier__learning_rate': 0.1, 'xgbclassifier__max_depth': 5, 'xgbclassifier__n_estimators': 50, 'xgbclassifier__reg_lambda': 0.5}",0.6680279053939084,0.6931348221670802,0.6845750971447879,0.6819126082352588,0.010421322784201234,5
0.5828516483306885,0.0266827110219985,0.05309430758158366,0.01572323398029932,0.1,5,100,0.1,"{'xgbclassifier__learning_rate': 0.1, 'xgbclassifier__max_depth': 5, 'xgbclassifier__n_estimators': 100, 'xgbclassifier__reg_lambda': 0.1}",0.6787027749916416,0.6876234364713627,0.6904127829560586,0.6855796648063542,0.0049942516019717414,2
